rd_present,rd_velocity_cm_s,c4001_present,c4001_distance_m,c4001_raw_targets,c4001_raw_distance_m,datetime_seconds,activity,combined_rd_angle_deg_rd_x_mm,combined_rd_distance_mm_rd_y_mm,combined_c4001_velocity_m_s_c4001_raw_velocity_m_s,combined_c4001_energy_c4001_raw_energy
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.05,STANDING,187.47,1736.77,0.0,1149.8
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.1,STANDING,187.04999999999998,1737.67,0.0,1099.4
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.15,STANDING,186.63,1738.9700000000003,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.2,STANDING,186.21,1740.27,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.25,STANDING,186.10999999999999,1741.2399999999998,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.3,STANDING,186.32,1741.6799999999998,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.35,STANDING,187.14999999999998,1740.4699999999998,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.4,STANDING,187.98,1738.6599999999999,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.45,STANDING,189.44,1735.0,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,2.02,1778338338.5,STANDING,191.32,1728.86,0.0,1049.0
1.0,0.0,0.0,0.0,1.0,1.968,1778338338.55,STANDING,193.2,1722.7200000000003,0.0,888.0
1.0,0.0,0.0,0.0,1.0,1.916,1778338338.6,STANDING,195.29,1715.84,0.0,727.0
1.0,0.0,0.0,0.0,1.0,1.862,1778338338.65,STANDING,197.38,1708.96,0.0,556.4
1.0,0.0,0.0,0.0,1.0,1.8079999999999998,1778338338.7,STANDING,200.19,1703.6399999999999,0.0,385.8
1.0,0.0,0.0,0.0,1.0,1.754,1778338338.75,STANDING,202.37,1700.96,0.0,240.0
1.0,0.0,0.0,0.0,1.0,1.752,1778338338.8,STANDING,204.85999999999999,1698.7399999999998,0.0,255.2
1.0,0.0,0.0,0.0,1.0,1.75,1778338338.85,STANDING,206.92,1699.99,0.0,270.4
1.0,0.0,0.0,0.0,1.0,1.75,1778338338.9,STANDING,208.98,1701.24,0.0,295.2
1.0,0.0,0.0,0.0,1.0,1.75,1778338338.95,STANDING,209.79,1703.9899999999998,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.0,STANDING,210.60000000000002,1706.74,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.05,STANDING,210.98999999999998,1710.19,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.1,STANDING,210.98,1712.56,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.15,STANDING,210.87,1716.09,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.2,STANDING,210.66,1718.41,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.25,STANDING,210.24,1721.8600000000001,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.3,STANDING,209.41,1725.03,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.35,STANDING,208.58,1728.1999999999998,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.4,STANDING,207.54,1730.53,0.0,320.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338339.45,STANDING,206.5,1732.8600000000001,0.0,320.0
1.0,0.0,0.0,0.0,0.8,1.4,1778338339.5,STANDING,205.46,1734.02,0.0,256.0
1.0,0.0,0.0,0.0,0.6,1.05,1778338339.55,STANDING,204.94,1734.3,0.0,192.0
1.0,0.0,0.0,0.0,0.4,0.7,1778338339.6,STANDING,204.42000000000002,1734.18,0.0,128.0
1.0,0.0,0.0,0.0,0.2,0.35,1778338339.65,STANDING,204.01,1733.1100000000001,0.0,64.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338339.7,STANDING,203.6,1732.04,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338339.75,STANDING,203.3,1730.3899999999999,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338339.8,STANDING,203.0,1728.74,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338339.85,STANDING,202.6,1726.6800000000003,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338339.9,STANDING,202.4,1725.25,0.0,0.0
1.0,0.0,0.0,0.0,0.2,0.35,1778338339.95,STANDING,201.99,1722.98,0.0,436.9
1.0,0.0,0.0,0.0,0.4,0.7,1778338340.0,STANDING,201.67999999999998,1721.33,0.0,873.8
1.0,0.0,0.2,0.35,0.6,1.05,1778338340.05,STANDING,201.27,1718.87,0.0,1546.8
1.0,0.0,0.4,0.7,0.8,1.4,1778338340.1,STANDING,200.96,1716.4300000000003,0.0,2219.8
1.0,0.0,0.6,1.05,1.0,1.75,1778338340.15,STANDING,200.64999999999998,1713.99,0.0,2508.8
1.0,0.0,0.8,1.4,1.0,1.75,1778338340.2,STANDING,200.45,1711.58,0.0,2360.9
1.0,0.0,1.0,1.75,1.0,1.75,1778338340.25,STANDING,200.25,1709.17,0.0,2213.0
1.0,0.0,1.0,1.75,1.0,1.75,1778338340.3,STANDING,200.04999999999998,1707.15,0.0,1829.0
1.0,0.0,1.0,1.75,1.0,1.75,1778338340.35,STANDING,199.85,1705.92,0.0,1445.0
1.0,0.0,0.8,1.4,1.0,1.75,1778338340.4,STANDING,199.64999999999998,1704.4900000000002,0.0,1300.5
1.0,0.0,0.6,1.05,1.0,1.75,1778338340.45,STANDING,199.34,1704.62,0.0,1156.0
1.0,0.0,0.4,0.7,1.0,1.75,1778338340.5,STANDING,199.03,1704.75,0.0,1011.5
1.0,0.0,0.2,0.35,1.0,1.75,1778338340.55,STANDING,198.61999999999998,1705.85,0.0,867.0
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.6,STANDING,198.21,1706.95,0.0,722.5
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.65,STANDING,197.58999999999997,1707.02,0.0,722.5
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.7,STANDING,197.18,1706.3400000000001,0.0,722.5
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.75,STANDING,196.68,1704.06,0.0,722.5
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.8,STANDING,196.38,1701.23,0.0,722.5
1.0,0.0,0.0,0.0,1.0,1.75,1778338340.85,STANDING,195.77,1697.15,0.0,722.5
1.0,0.0,0.0,0.0,0.8,1.4,1778338340.9,STANDING,195.16000000000003,1695.0400000000002,0.0,578.0
1.0,0.0,0.0,0.0,0.6,1.05,1778338340.95,STANDING,194.54999999999998,1692.9299999999998,0.0,433.5
1.0,0.0,0.0,0.0,0.4,0.7,1778338341.0,STANDING,194.03,1693.81,0.0,289.0
1.0,0.0,0.0,0.0,0.4,0.8,1778338341.05,STANDING,193.51,1694.69,0.0,464.5
1.0,0.0,0.0,0.0,0.4,0.9,1778338341.1,STANDING,193.4,1697.8200000000002,0.0,640.0
1.0,0.0,0.0,0.0,0.6,1.35,1778338341.15,STANDING,193.5,1700.21,0.0,753.8
1.0,0.0,0.0,0.0,0.8,1.8,1778338341.2,STANDING,193.9,1703.26,0.0,867.6
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.25,STANDING,194.71,1706.2,0.0,981.4
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.3,STANDING,195.51999999999998,1709.1399999999999,0.0,775.2
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.35,STANDING,197.16000000000003,1712.46,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.4,STANDING,198.8,1715.78,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.45,STANDING,200.85,1719.98,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.5,STANDING,202.49,1722.9,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.55,STANDING,203.3,1728.21,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.6,STANDING,203.17999999999998,1732.1399999999999,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.65,STANDING,200.77,1741.73,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.7,STANDING,194.83999999999997,1755.19,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.75,STANDING,188.91,1768.65,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.8,STANDING,182.46,1783.44,0.0,569.0
1.0,0.0,0.0,0.0,1.0,2.25,1778338341.85,STANDING,176.01,1798.23,0.0,569.0
1.0,0.0,0.0,0.0,0.8,1.8,1778338341.9,STANDING,173.09,1807.38,0.0,455.2
1.0,0.0,0.0,0.0,0.6,1.35,1778338341.95,STANDING,172.98,1811.12,0.0,341.4
1.0,0.0,0.0,0.0,0.4,0.9,1778338342.0,STANDING,174.21,1814.1200000000001,0.0,227.6
1.0,0.0,0.0,0.0,0.2,0.45,1778338342.05,STANDING,176.79,1813.4,0.0,113.8
1.0,0.0,0.0,0.0,0.0,0.0,1778338342.1,STANDING,180.41,1811.29,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338342.15,STANDING,185.17,1806.0700000000002,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338342.2,STANDING,189.93,1800.85,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338342.25,STANDING,194.7,1794.0900000000001,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338342.3,STANDING,199.47,1787.33,0.0,0.0
1.0,0.0,0.0,0.0,0.2,0.4,1778338342.35,STANDING,203.31,1780.8,0.0,188.5
1.0,0.0,0.0,0.0,0.4,0.8,1778338342.4,STANDING,204.77,1777.36,0.0,377.0
1.0,0.0,0.0,0.0,0.6,1.2,1778338342.45,STANDING,206.03,1772.88,0.0,723.0
1.0,0.0,0.0,0.0,0.8,1.6,1778338342.5,STANDING,205.51999999999998,1770.1999999999998,0.0,1069.0
1.0,0.0,0.0,0.0,1.0,2.002,1778338342.55,STANDING,205.01,1767.52,0.0,1333.5
1.0,0.0,0.0,0.0,1.0,2.004,1778338342.6,STANDING,203.98,1765.9099999999999,0.0,1409.5
1.0,0.0,0.0,0.0,1.0,2.006,1778338342.65,STANDING,202.95,1764.3000000000002,0.0,1485.5
1.0,0.0,0.0,0.0,1.0,2.008,1778338342.7,STANDING,201.81,1763.4699999999998,0.0,1404.0
1.0,0.0,0.0,0.0,1.0,2.01,1778338342.75,STANDING,201.09,1763.12,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338342.8,STANDING,200.07000000000002,1762.31,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338342.85,STANDING,199.45999999999998,1761.5900000000001,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338342.9,STANDING,198.74,1760.45,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338342.95,STANDING,198.34,1758.98,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.0,STANDING,197.94,1757.51,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.05,STANDING,197.94,1755.9299999999998,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.1,STANDING,197.94,1754.35,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.15,STANDING,198.26,1752.84,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.2,STANDING,198.57000000000002,1751.9199999999998,0.0,1322.5
1.0,0.0,0.0,0.0,1.0,2.01,1778338343.25,STANDING,198.98,1750.8200000000002,0.0,1322.5
1.0,0.0,0.0,0.0,0.8,1.6079999999999999,1778338343.3,STANDING,199.4,1750.31,0.0,1058.0
1.0,0.0,0.0,0.0,0.6,1.206,1778338343.35,STANDING,199.82,1749.8000000000002,0.0,793.5
1.0,0.0,0.0,0.0,0.4,0.8039999999999999,1778338343.4,STANDING,200.03,1749.6399999999999,0.0,529.0
1.0,0.0,0.0,0.0,0.2,0.40199999999999997,1778338343.45,STANDING,200.24,1749.48,0.0,264.5
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.5,STANDING,200.34,1749.7,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.55,STANDING,200.32999999999998,1749.9,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.6,STANDING,200.32,1750.3,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.65,STANDING,200.31,1750.7,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.7,STANDING,200.3,1750.9,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.75,STANDING,200.41,1749.74,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.8,STANDING,200.51999999999998,1748.5800000000002,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.85,STANDING,200.64000000000001,1744.25,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.9,STANDING,200.76,1739.92,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338343.95,STANDING,200.89,1732.8300000000002,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338344.0,STANDING,200.91,1726.9,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338344.05,STANDING,200.41,1723.4299999999998,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778338344.1,STANDING,199.69,1724.4699999999998,0.0,0.0
1.0,0.0,0.0,0.0,0.2,0.45,1778338344.15,STANDING,198.97,1725.5099999999998,0.0,228.1
1.0,0.0,0.0,0.0,0.4,0.9,1778338344.2,STANDING,198.33,1730.9099999999999,0.0,456.2
1.0,0.0,0.0,0.0,0.6,1.35,1778338344.25,STANDING,197.69,1736.31,0.0,684.3
1.0,0.0,0.0,0.0,0.8,1.8,1778338344.3,STANDING,197.88,1739.32,0.0,912.4
1.0,0.0,0.0,0.0,1.0,2.226,1778338344.35,STANDING,198.28,1740.79,0.0,1349.3
1.0,0.0,0.0,0.0,1.0,2.202,1778338344.4,STANDING,198.98999999999998,1742.12,0.0,1558.1
1.0,0.0,0.2,0.418,1.0,2.17,1778338344.45,STANDING,199.61,1742.05,0.0,2039.0
1.0,0.0,0.4,0.836,1.0,2.138,1778338344.5,STANDING,200.44,1741.6299999999999,0.0,2519.9
1.0,0.0,0.6,1.248,1.0,2.1,1778338344.55,STANDING,201.07,1740.5700000000002,0.0,3077.6000000000004
1.0,0.0,0.8,1.6600000000000001,1.0,2.086,1778338344.6,STANDING,201.70000000000002,1739.51,0.0,3426.5
1.0,0.0,1.0,2.072,1.0,2.072,1778338344.65,STANDING,202.33,1737.48,0.0,3775.4
1.0,0.0,1.0,2.066,1.0,2.066,1778338344.7,STANDING,202.96,1735.45,0.0,3852.2
1.0,0.0,1.0,2.06,1.0,2.06,1778338344.75,STANDING,203.69,1733.04,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338344.8,STANDING,204.31,1731.1999999999998,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338344.85,STANDING,204.93,1729.7599999999998,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338344.9,STANDING,205.23999999999998,1730.2200000000003,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338344.95,STANDING,205.55,1730.6799999999998,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.0,STANDING,205.55,1732.2600000000002,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.05,STANDING,205.55,1733.84,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.1,STANDING,205.76,1733.0900000000001,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.15,STANDING,205.97,1731.55,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.2,STANDING,206.19,1728.24,0.0,3929.0
1.0,0.0,1.0,2.06,1.0,2.06,1778338345.25,STANDING,206.41000000000003,1724.54,0.0,3929.0
1.0,0.0,1.0,1.6480000000000001,0.8,1.6480000000000001,1778338345.3,STANDING,206.53,1718.45,0.0,3143.2
1.0,0.0,1.0,1.236,0.6,1.236,1778338345.35,STANDING,205.93,1714.77,0.0,2357.4
1.0,0.0,1.0,0.8239999999999998,0.4,0.8239999999999998,1778338345.4,STANDING,205.32999999999998,1711.09,0.0,1571.6
1.0,0.0,1.0,0.41200000000000003,0.2,0.41200000000000003,1778338345.45,STANDING,204.2,1709.46,0.0,785.8
1.0,0.0,1.0,0.0,0.0,0.0,1778338345.5,STANDING,203.07,1707.83,0.0,0.0
1.0,0.0,0.8,0.0,0.0,0.0,1778338345.55,STANDING,201.73,1708.52,0.0,0.0
1.0,0.0,0.6,0.0,0.0,0.0,1778338345.6,STANDING,200.9,1708.73,0.0,0.0
1.0,0.0,0.4,0.0,0.2,0.362,1778338345.65,STANDING,199.97,1708.3200000000002,0.0,266.5
1.0,0.0,0.2,0.0,0.4,0.724,1778338345.7,STANDING,199.56,1707.6299999999999,0.0,533.0
1.0,0.0,0.0,0.0,0.6,1.084,1778338345.75,STANDING,199.14999999999998,1706.16,0.0,662.6
1.0,0.0,0.0,0.0,0.8,1.4440000000000002,1778338345.8,STANDING,199.16,1703.79,0.0,792.2
1.0,0.0,0.0,0.0,1.0,1.8039999999999998,1778338345.85,STANDING,199.17,1701.42,0.0,921.8
1.0,0.0,0.0,0.0,1.0,1.802,1778338345.9,STANDING,199.49,1698.33,0.0,784.9
1.0,0.0,0.0,0.0,1.0,1.8,1778338345.95,STANDING,199.81,1695.2400000000002,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.0,STANDING,200.55,1692.23,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.05,STANDING,201.18,1690.19,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.1,STANDING,202.43,1686.3200000000002,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.15,STANDING,203.99,1682.73,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.2,STANDING,205.55,1679.1399999999999,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.25,STANDING,206.9,1676.4899999999998,0.0,648.0
1.0,0.0,0.0,0.0,1.0,1.8,1778338346.3,STANDING,208.25,1673.84,0.0,648.0
1.0,1.6,0.0,0.0,1.0,1.7920000000000003,1778338346.35,STANDING,208.87,1673.98,0.0,980.2
1.0,3.2,0.0,0.0,1.0,1.784,1778338346.4,STANDING,208.97,1675.1799999999998,0.0,1312.4
1.0,3.2,0.2,0.35,1.0,1.7739999999999998,1778338346.45,STANDING,209.17000000000002,1677.98,0.0,2642.3999999999996
1.0,3.2,0.4,0.7,1.0,1.764,1778338346.5,STANDING,209.16000000000003,1680.54,0.0,3972.4
1.0,3.2,0.6,1.05,1.0,1.754,1778338346.55,STANDING,209.14000000000001,1684.6799999999998,0.0,5457.200000000001
1.0,1.6,0.8,1.4,1.0,1.752,1778338346.6,STANDING,209.34,1687.8799999999999,0.0,6609.8
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.65,STANDING,209.54,1691.08,0.0,7173.6
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.7,STANDING,209.64000000000001,1691.5,0.0,6739.6
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.75,STANDING,209.74,1691.92,0.0,6305.6
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.8,STANDING,209.75,1689.75,0.0,5716.8
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.85,STANDING,209.65,1687.56,0.0,5128.0
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.9,STANDING,209.35,1685.1299999999999,0.0,5128.0
1.0,0.0,1.0,1.75,1.0,1.75,1778338346.95,STANDING,208.84,1683.83,0.0,5128.0
1.0,0.0,1.0,1.75,1.0,1.75,1778338347.0,STANDING,208.32999999999998,1682.53,0.0,5128.0
1.0,0.0,1.0,1.752,1.0,1.752,1778338347.05,STANDING,208.01999999999998,1682.2599999999998,0.0,4594.0
1.0,0.0,1.0,1.754,1.0,1.754,1778338347.1,STANDING,207.71,1681.99,0.0,4060.0
1.0,0.0,1.0,1.7559999999999998,1.0,1.7560000000000002,1778338347.15,STANDING,207.70000000000002,1682.38,0.0,3526.0
1.0,0.0,1.0,1.7579999999999998,1.0,1.7580000000000002,1778338347.2,STANDING,207.9,1682.8200000000002,0.0,2992.0
1.0,-1.6,1.0,1.76,1.0,1.76,1778338347.25,STANDING,207.79,1684.3700000000001,0.0,2458.0
1.0,-3.2,0.8,1.408,1.0,1.76,1778338347.3,STANDING,207.58,1685.9,0.0,2212.2
1.0,-3.2,0.6,1.0559999999999998,1.0,1.76,1778338347.35,STANDING,207.16,1688.1799999999998,0.0,1966.4
1.0,-3.2,0.4,0.704,1.0,1.76,1778338347.4,STANDING,206.53,1690.8000000000002,0.0,1720.6
1.0,-3.2,0.2,0.352,1.0,1.76,1778338347.45,STANDING,205.89999999999998,1693.4199999999998,0.0,1474.8
1.0,-1.6,0.0,0.0,1.0,1.76,1778338347.5,STANDING,205.48000000000002,1695.1100000000001,0.0,1229.0
1.0,0.0,0.0,0.0,1.0,1.762,1778338347.55,STANDING,205.06,1696.8,0.0,1298.4
1.0,0.0,0.0,0.0,1.0,1.764,1778338347.6,STANDING,204.85,1697.9299999999998,0.0,1367.8
1.0,0.0,0.0,0.0,1.0,1.766,1778338347.65,STANDING,204.75,1698.3000000000002,0.0,1298.8
1.0,0.0,0.0,0.0,1.0,1.768,1778338347.7,STANDING,204.65,1699.07,0.0,1229.8
1.0,0.0,0.0,0.0,1.0,1.77,1778338347.75,STANDING,204.85,1700.3000000000002,0.0,1160.8
1.0,0.0,0.0,0.0,1.0,1.77,1778338347.8,STANDING,205.05,1701.53,0.0,1022.4
1.0,0.0,0.0,0.0,1.0,1.77,1778338347.85,STANDING,205.15,1703.33,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.77,1778338347.9,STANDING,205.25,1705.1299999999999,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.77,1778338347.95,STANDING,204.73,1705.8,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.77,1778338348.0,STANDING,204.01,1705.83,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.77,1778338348.05,STANDING,202.88000000000002,1704.59,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.77,1778338348.1,STANDING,201.85000000000002,1702.5900000000001,0.0,884.0
1.0,0.0,0.0,0.0,1.0,1.814,1778338348.15,STANDING,200.72,1699.38,0.001,804.2
1.0,0.0,0.0,0.0,1.0,1.858,1778338348.2,STANDING,200.22,1695.92,0.002,724.4
1.0,0.0,0.0,0.0,1.0,1.902,1778338348.25,STANDING,199.72,1692.46,0.003,700.1
1.0,0.0,0.0,0.0,1.0,1.9460000000000002,1778338348.3,STANDING,199.73,1689.6999999999998,0.004,675.8
1.0,0.0,0.0,0.0,1.0,1.99,1778338348.35,STANDING,199.73999999999998,1686.94,0.005,744.2
1.0,0.0,0.0,0.0,1.0,1.99,1778338348.4,STANDING,200.16,1684.8600000000001,0.005,892.4
1.0,0.0,0.0,0.0,1.0,1.99,1778338348.45,STANDING,200.57,1683.7600000000002,0.005,1040.6
1.0,0.0,0.0,0.0,1.0,1.99,1778338348.5,STANDING,201.29,1682.34,0.005,1133.3
1.0,0.0,0.0,0.0,1.0,1.982,1778338348.55,STANDING,202.12,1680.94,0.004,1210.5
1.0,0.0,0.0,0.0,1.0,1.9739999999999998,1778338348.6,STANDING,202.95000000000002,1679.54,0.003,1195.0
1.0,0.0,0.0,0.0,1.0,1.9579999999999997,1778338348.65,STANDING,203.68,1678.3200000000002,0.002,1181.1
1.0,0.0,0.0,0.0,1.0,1.9420000000000002,1778338348.7,STANDING,204.41,1677.1,0.001,1167.2
1.0,0.0,0.0,0.0,1.0,1.922,1778338348.75,STANDING,204.94,1676.0299999999997,-0.001,1141.2
1.0,0.0,0.0,0.0,1.0,1.9099999999999997,1778338348.8,STANDING,205.26,1675.51,-0.002,1130.7
1.0,0.0,0.0,0.0,1.0,1.8980000000000001,1778338348.85,STANDING,205.58,1674.79,-0.003,1120.2
1.0,0.0,0.0,0.0,1.0,1.8939999999999997,1778338348.9,STANDING,205.69,1674.42,-0.004,1108.1
1.0,0.0,0.0,0.0,1.0,1.89,1778338348.95,STANDING,205.8,1674.0500000000002,-0.005,1096.0
1.0,0.0,0.0,0.0,1.0,1.89,1778338349.0,STANDING,205.69,1674.42,-0.005,1096.0
1.0,0.0,0.0,0.0,1.0,1.89,1778338349.05,STANDING,205.58,1674.79,-0.005,1096.0
1.0,0.0,0.0,0.0,1.0,1.89,1778338349.1,STANDING,205.37,1675.73,-0.005,1096.0
1.0,0.0,0.0,0.0,1.0,1.8719999999999999,1778338349.15,STANDING,205.16,1676.67,-0.004,1086.5
1.0,0.0,0.0,0.0,1.0,1.8539999999999999,1778338349.2,STANDING,204.84,1678.1799999999998,-0.003,1077.0
1.0,0.0,0.0,0.0,1.0,1.8359999999999999,1778338349.25,STANDING,204.63,1679.12,-0.002,1099.8
1.0,0.0,0.0,0.0,1.0,1.818,1778338349.3,STANDING,204.31,1680.83,-0.001,1122.6
1.0,0.0,0.0,0.0,1.0,1.8,1778338349.35,STANDING,203.88,1682.71,0.0,1351.1
1.0,0.0,0.0,0.0,1.0,1.8,1778338349.4,STANDING,203.45000000000002,1684.59,0.0,1589.1
1.0,0.0,0.2,0.358,1.0,1.798,1778338349.45,STANDING,203.03,1686.8700000000001,0.0,2618.8
1.0,0.0,0.4,0.716,1.0,1.796,1778338349.5,STANDING,202.61,1689.15,0.0,3616.2000000000003
1.0,0.0,0.6,1.074,1.0,1.794,1778338349.55,STANDING,202.19,1691.8200000000002,0.0,4900.8
